timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/08/24 20:08:03.862, NVIDIA A800 80GB PCIe, 100 %, 21 %, 19239 MiB, 81920 MiB, 320.53 W
2026/08/24 20:08:04.862, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19239 MiB, 81920 MiB, 287.00 W
2026/08/24 20:08:05.863, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 259.33 W
2026/08/24 20:08:06.863, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 300.22 W
2026/08/24 20:08:07.863, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 235.55 W
2026/08/24 20:08:08.863, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 305.13 W
2026/08/24 20:08:09.863, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 319.74 W
2026/08/24 20:08:10.863, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 338.41 W
2026/08/24 20:08:11.863, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 304.61 W
2026/08/24 20:08:12.864, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 315.06 W
2026/08/24 20:08:13.864, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 268.94 W
2026/08/24 20:08:14.864, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 302.38 W
2026/08/24 20:08:15.864, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 312.81 W
2026/08/24 20:08:16.864, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 334.42 W
2026/08/24 20:08:17.864, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 303.75 W
2026/08/24 20:08:18.864, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 308.01 W
2026/08/24 20:08:19.865, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 317.80 W
2026/08/24 20:08:20.865, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 296.53 W
2026/08/24 20:08:21.865, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 285.59 W
2026/08/24 20:08:22.865, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 298.02 W
2026/08/24 20:08:23.865, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 310.00 W
2026/08/24 20:08:24.865, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 298.76 W
2026/08/24 20:08:25.866, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 305.40 W
2026/08/24 20:08:26.866, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 297.24 W
2026/08/24 20:08:27.866, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 287.56 W
2026/08/24 20:08:28.866, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 289.93 W
2026/08/24 20:08:29.866, NVIDIA A800 80GB PCIe, 96 %, 25 %, 19239 MiB, 81920 MiB, 297.50 W
2026/08/24 20:08:30.866, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 293.91 W
2026/08/24 20:08:31.867, NVIDIA A800 80GB PCIe, 96 %, 23 %, 19239 MiB, 81920 MiB, 305.50 W
2026/08/24 20:08:32.867, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 301.81 W
2026/08/24 20:08:33.868, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 290.38 W
2026/08/24 20:08:34.868, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 313.62 W
2026/08/24 20:08:35.868, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 275.83 W
2026/08/24 20:08:36.868, NVIDIA A800 80GB PCIe, 100 %, 22 %, 19239 MiB, 81920 MiB, 291.07 W
2026/08/24 20:08:37.868, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 311.22 W
2026/08/24 20:08:38.868, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 224.97 W
2026/08/24 20:08:39.868, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 281.89 W
2026/08/24 20:08:40.869, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 288.22 W
2026/08/24 20:08:41.869, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 277.54 W
2026/08/24 20:08:42.869, NVIDIA A800 80GB PCIe, 99 %, 26 %, 19239 MiB, 81920 MiB, 289.41 W
2026/08/24 20:08:43.869, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 302.64 W
2026/08/24 20:08:44.869, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 222.12 W
2026/08/24 20:08:45.869, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 290.78 W
2026/08/24 20:08:46.870, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 289.53 W
2026/08/24 20:08:47.870, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 320.17 W
2026/08/24 20:08:48.870, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 332.29 W
2026/08/24 20:08:49.870, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19239 MiB, 81920 MiB, 328.35 W
2026/08/24 20:08:50.870, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 278.24 W
2026/08/24 20:08:51.870, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 288.76 W
2026/08/24 20:08:52.871, NVIDIA A800 80GB PCIe, 93 %, 22 %, 19239 MiB, 81920 MiB, 242.19 W
2026/08/24 20:08:53.871, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 299.76 W
2026/08/24 20:08:54.871, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 274.46 W
2026/08/24 20:08:55.871, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 296.74 W
2026/08/24 20:08:56.871, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 325.80 W
2026/08/24 20:08:57.871, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 327.75 W
2026/08/24 20:08:58.872, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 281.89 W
2026/08/24 20:08:59.872, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 316.12 W
2026/08/24 20:09:00.872, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 327.83 W
2026/08/24 20:09:01.872, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.47 W
2026/08/24 20:09:02.872, NVIDIA A800 80GB PCIe, 99 %, 31 %, 19239 MiB, 81920 MiB, 310.67 W
2026/08/24 20:09:03.872, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 82.05 W
2026/08/24 20:09:04.872, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 79.80 W
2026/08/24 20:09:05.873, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19239 MiB, 81920 MiB, 78.69 W
2026/08/24 20:09:06.873, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 302.30 W
2026/08/24 20:09:07.873, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 296.02 W
2026/08/24 20:09:08.873, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 298.75 W
2026/08/24 20:09:09.873, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 294.43 W
2026/08/24 20:09:10.873, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 322.48 W
2026/08/24 20:09:11.873, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 315.26 W
2026/08/24 20:09:12.874, NVIDIA A800 80GB PCIe, 96 %, 25 %, 19239 MiB, 81920 MiB, 297.19 W
2026/08/24 20:09:13.874, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 296.05 W
2026/08/24 20:09:14.874, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 291.76 W
2026/08/24 20:09:15.874, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 287.94 W
2026/08/24 20:09:16.874, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 285.20 W
2026/08/24 20:09:17.874, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 305.59 W
2026/08/24 20:09:18.875, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 302.77 W
2026/08/24 20:09:19.875, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.76 W
2026/08/24 20:09:20.875, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19239 MiB, 81920 MiB, 285.51 W
2026/08/24 20:09:21.875, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 288.63 W
2026/08/24 20:09:22.875, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 277.50 W
2026/08/24 20:09:23.875, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 301.20 W
2026/08/24 20:09:24.876, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 292.30 W
2026/08/24 20:09:25.876, NVIDIA A800 80GB PCIe, 100 %, 22 %, 19239 MiB, 81920 MiB, 250.61 W
2026/08/24 20:09:26.876, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 297.11 W
2026/08/24 20:09:27.876, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 294.27 W
2026/08/24 20:09:28.876, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 288.12 W
2026/08/24 20:09:29.876, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 315.65 W
2026/08/24 20:09:30.876, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 287.72 W
2026/08/24 20:09:31.877, NVIDIA A800 80GB PCIe, 99 %, 26 %, 19239 MiB, 81920 MiB, 283.40 W
2026/08/24 20:09:32.877, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 299.15 W
2026/08/24 20:09:33.877, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 228.79 W
2026/08/24 20:09:34.877, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 280.59 W
2026/08/24 20:09:35.877, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 323.56 W
2026/08/24 20:09:36.877, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 292.79 W
2026/08/24 20:09:37.878, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 283.53 W
2026/08/24 20:09:38.878, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 296.05 W
2026/08/24 20:09:39.878, NVIDIA A800 80GB PCIe, 99 %, 34 %, 19239 MiB, 81920 MiB, 323.04 W
2026/08/24 20:09:40.878, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 293.92 W
2026/08/24 20:09:41.878, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 273.58 W
2026/08/24 20:09:42.878, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 312.90 W
2026/08/24 20:09:43.878, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 302.65 W
2026/08/24 20:09:44.879, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 301.98 W
2026/08/24 20:09:45.879, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 283.73 W
2026/08/24 20:09:46.879, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 294.94 W
2026/08/24 20:09:47.879, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 304.99 W
2026/08/24 20:09:48.879, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 301.88 W
2026/08/24 20:09:49.879, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 308.05 W
2026/08/24 20:09:50.880, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 290.38 W
2026/08/24 20:09:51.880, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 274.99 W
2026/08/24 20:09:52.880, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 289.40 W
2026/08/24 20:09:53.880, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 294.66 W
2026/08/24 20:09:54.880, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 297.50 W
2026/08/24 20:09:55.880, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 299.65 W
2026/08/24 20:09:56.881, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 305.91 W
2026/08/24 20:09:57.881, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 304.69 W
2026/08/24 20:09:58.881, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 307.35 W
2026/08/24 20:09:59.881, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 278.86 W
2026/08/24 20:10:00.881, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.74 W
2026/08/24 20:10:01.881, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 296.24 W
2026/08/24 20:10:02.882, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 306.19 W
2026/08/24 20:10:03.882, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 288.75 W
2026/08/24 20:10:04.882, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 281.19 W
2026/08/24 20:10:05.882, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 282.88 W
2026/08/24 20:10:06.882, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 294.01 W
2026/08/24 20:10:07.882, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 285.21 W
2026/08/24 20:10:08.882, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 298.19 W
2026/08/24 20:10:09.882, NVIDIA A800 80GB PCIe, 97 %, 21 %, 19239 MiB, 81920 MiB, 281.38 W
2026/08/24 20:10:10.883, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 303.36 W
2026/08/24 20:10:11.883, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 298.13 W
2026/08/24 20:10:12.883, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 222.16 W
2026/08/24 20:10:13.883, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 82.61 W
2026/08/24 20:10:14.883, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 80.89 W
2026/08/24 20:10:15.883, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 78.88 W
2026/08/24 20:10:16.883, NVIDIA A800 80GB PCIe, 98 %, 26 %, 19239 MiB, 81920 MiB, 253.69 W
2026/08/24 20:10:17.884, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 303.54 W
2026/08/24 20:10:18.884, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 232.04 W
2026/08/24 20:10:19.884, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 309.16 W
2026/08/24 20:10:20.884, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 331.60 W
2026/08/24 20:10:21.884, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 322.10 W
2026/08/24 20:10:22.884, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 307.86 W
2026/08/24 20:10:23.885, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 299.94 W
2026/08/24 20:10:24.885, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 228.81 W
2026/08/24 20:10:25.885, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 293.75 W
2026/08/24 20:10:26.885, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 308.44 W
2026/08/24 20:10:27.885, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 291.33 W
2026/08/24 20:10:28.886, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 300.46 W
2026/08/24 20:10:29.886, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 311.51 W
2026/08/24 20:10:30.886, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 320.02 W
2026/08/24 20:10:31.886, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 315.63 W
2026/08/24 20:10:32.886, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 263.28 W
2026/08/24 20:10:33.886, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 303.55 W
2026/08/24 20:10:34.887, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 317.69 W
2026/08/24 20:10:35.887, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 292.94 W
2026/08/24 20:10:36.887, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 277.77 W
2026/08/24 20:10:37.887, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 309.47 W
2026/08/24 20:10:38.887, NVIDIA A800 80GB PCIe, 97 %, 24 %, 19239 MiB, 81920 MiB, 308.33 W
2026/08/24 20:10:39.887, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.18 W
2026/08/24 20:10:40.888, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 289.19 W
2026/08/24 20:10:41.888, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.35 W
2026/08/24 20:10:42.888, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 309.72 W
2026/08/24 20:10:43.888, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 322.21 W
2026/08/24 20:10:44.888, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 296.34 W
2026/08/24 20:10:45.888, NVIDIA A800 80GB PCIe, 99 %, 19 %, 19239 MiB, 81920 MiB, 302.83 W
2026/08/24 20:10:46.889, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 285.87 W
2026/08/24 20:10:47.889, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 294.57 W
2026/08/24 20:10:48.889, NVIDIA A800 80GB PCIe, 98 %, 25 %, 19239 MiB, 81920 MiB, 306.37 W
2026/08/24 20:10:49.889, NVIDIA A800 80GB PCIe, 100 %, 39 %, 19239 MiB, 81920 MiB, 319.21 W
2026/08/24 20:10:50.889, NVIDIA A800 80GB PCIe, 97 %, 23 %, 19239 MiB, 81920 MiB, 293.52 W
2026/08/24 20:10:51.889, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 295.97 W
2026/08/24 20:10:52.889, NVIDIA A800 80GB PCIe, 97 %, 22 %, 19239 MiB, 81920 MiB, 292.08 W
2026/08/24 20:10:53.890, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 316.16 W
2026/08/24 20:10:54.890, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19239 MiB, 81920 MiB, 284.09 W
2026/08/24 20:10:55.890, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 277.40 W
2026/08/24 20:10:56.890, NVIDIA A800 80GB PCIe, 97 %, 20 %, 19239 MiB, 81920 MiB, 288.11 W
2026/08/24 20:10:57.890, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 225.36 W
2026/08/24 20:10:58.890, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 289.31 W
2026/08/24 20:10:59.891, NVIDIA A800 80GB PCIe, 99 %, 23 %, 19239 MiB, 81920 MiB, 310.59 W
2026/08/24 20:11:00.891, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 286.15 W
2026/08/24 20:11:01.891, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 290.95 W
2026/08/24 20:11:02.891, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 306.31 W
2026/08/24 20:11:03.891, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 234.37 W
2026/08/24 20:11:04.891, NVIDIA A800 80GB PCIe, 98 %, 19 %, 19239 MiB, 81920 MiB, 300.64 W
2026/08/24 20:11:05.891, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 272.77 W
2026/08/24 20:11:06.892, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 308.21 W
2026/08/24 20:11:07.892, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 325.23 W
2026/08/24 20:11:08.892, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 326.54 W
2026/08/24 20:11:09.892, NVIDIA A800 80GB PCIe, 99 %, 22 %, 19239 MiB, 81920 MiB, 276.36 W
2026/08/24 20:11:10.892, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 310.37 W
2026/08/24 20:11:11.892, NVIDIA A800 80GB PCIe, 100 %, 22 %, 19239 MiB, 81920 MiB, 229.86 W
2026/08/24 20:11:12.893, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 287.06 W
2026/08/24 20:11:13.893, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 326.18 W
2026/08/24 20:11:14.893, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 307.54 W
2026/08/24 20:11:15.893, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 279.70 W
2026/08/24 20:11:16.893, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 313.87 W
2026/08/24 20:11:17.893, NVIDIA A800 80GB PCIe, 99 %, 25 %, 19239 MiB, 81920 MiB, 336.55 W
2026/08/24 20:11:18.894, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 294.21 W
2026/08/24 20:11:19.894, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 294.58 W
2026/08/24 20:11:20.894, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 297.32 W
2026/08/24 20:11:21.894, NVIDIA A800 80GB PCIe, 98 %, 24 %, 19239 MiB, 81920 MiB, 312.26 W
2026/08/24 20:11:22.894, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 299.87 W
2026/08/24 20:11:23.894, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 82.47 W
2026/08/24 20:11:24.894, NVIDIA A800 80GB PCIe, 0 %, 0 %, 19239 MiB, 81920 MiB, 81.54 W
2026/08/24 20:11:25.895, NVIDIA A800 80GB PCIe, 1 %, 0 %, 19239 MiB, 81920 MiB, 79.87 W
2026/08/24 20:11:26.895, NVIDIA A800 80GB PCIe, 100 %, 23 %, 19239 MiB, 81920 MiB, 282.28 W
2026/08/24 20:11:27.895, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 284.39 W
2026/08/24 20:11:28.895, NVIDIA A800 80GB PCIe, 99 %, 24 %, 19239 MiB, 81920 MiB, 302.65 W
2026/08/24 20:11:29.895, NVIDIA A800 80GB PCIe, 98 %, 20 %, 19239 MiB, 81920 MiB, 306.72 W
2026/08/24 20:11:30.895, NVIDIA A800 80GB PCIe, 99 %, 26 %, 19239 MiB, 81920 MiB, 232.62 W
2026/08/24 20:11:31.896, NVIDIA A800 80GB PCIe, 98 %, 23 %, 19239 MiB, 81920 MiB, 293.02 W
2026/08/24 20:11:32.896, NVIDIA A800 80GB PCIe, 99 %, 20 %, 19239 MiB, 81920 MiB, 308.07 W
2026/08/24 20:11:33.896, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 296.81 W
2026/08/24 20:11:34.896, NVIDIA A800 80GB PCIe, 99 %, 21 %, 19239 MiB, 81920 MiB, 338.20 W
2026/08/24 20:11:35.896, NVIDIA A800 80GB PCIe, 98 %, 21 %, 19239 MiB, 81920 MiB, 306.77 W
2026/08/24 20:11:36.896, NVIDIA A800 80GB PCIe, 100 %, 22 %, 19239 MiB, 81920 MiB, 224.32 W
